index	fermion	trace
167	3	3
168	3	3
169	3	3
170	3	3
171	3	3
172	3	3
173	3	3
174	3	3
175	3	3
176	3	3
177	3	3
178	3	3
179	3	3
180	3	3
181	3	3
182	3	3
183	3	3
184	3	3
185	3	3
186	3	3
187	3	3
188	3	3
189	3	3
190	3	3
191	3	3
192	3	3
193	3	3
194	3	3
195	3	3
196	3	3
197	3	3
198	3	3
199	3	3
200	3	3
201	3	3
202	3	3
203	3	3
204	3	3
205	3	3
206	3	3
207	3	3
208	3	3
209	3	3
210	3	3
211	3	3
212	3	3
213	3	3
214	3	3
215	3	3
216	3	3
217	3	3
218	3	3
219	3	3
220	3	3
221	3	3
222	3	3
223	3	3
224	3	4
225	3	4
226	3	4
227	3	4
228	3	4
229	3	4
230	3	4
231	3	4
232	3	4
233	3	4
234	3	4
235	3	4
236	3	4
237	3	4
238	3	4
239	3	4
240	3	4
241	3	4
242	3	4
243	3	4
244	3	4
245	3	4
246	3	4
247	3	4
248	3	4
249	3	4
250	3	4
251	3	4
252	3	4
253	3	4
254	3	4
255	3	4
256	3	4
257	3	4
258	3	4
259	3	4
260	3	4
261	3	4
262	3	4
263	3	4
264	3	4
265	3	4
266	3	4
267	3	4
268	3	4
269	3	4
270	3	4
271	3	4
272	3	4
273	3	4
274	3	4
275	3	4
276	3	4
277	3	4
278	3	4
279	3	4
280	3	4
281	3	5
282	3	5
283	3	5
284	3	5
285	3	5
286	3	5
287	3	5
288	3	5
289	3	5
290	3	5
291	3	5
292	3	5
293	3	5
294	3	5
295	3	5
296	3	5
297	3	5
298	3	5
299	3	5
300	3	5
301	3	5
302	3	5
303	3	5
304	3	5
305	3	5
306	3	5
307	3	5
308	3	5
309	3	5
310	3	5
311	3	5
312	3	5
313	3	5
314	3	6
315	3	6
316	3	6
317	3	6
318	3	6
319	3	6
320	3	6
321	3	6
322	3	6
323	3	6
324	3	6
325	3	6
326	3	6
327	3	6
328	3	6
329	3	7
330	3	7
331	3	7
332	3	7
333	3	7
334	3	7
335	3	8
336	3	8
337	5	1
338	5	1
339	5	1
340	5	1
341	5	1
342	5	1
343	5	1
344	5	1
345	5	1
346	5	1
347	5	1
348	5	1
349	5	1
350	5	1
351	5	1
352	5	1
353	5	1
354	5	1
355	5	1
356	5	1
357	5	1
358	5	1
359	5	1
360	5	1
361	5	1
362	5	1
363	5	2
364	5	2
365	5	2
366	5	2
367	5	2
368	5	2
369	5	2
370	5	2
371	5	2
372	5	2
373	5	2
374	5	2
375	5	2
376	5	2
377	5	2
378	5	2
379	5	2
380	5	2
381	5	2
382	5	2
383	5	2
384	5	2
385	5	2
386	5	2
387	5	2
388	5	2
389	5	2
390	5	2
391	5	2
392	5	2
393	5	2
394	5	2
395	5	2
396	5	2
397	5	2
398	5	2
399	5	2
400	5	2
401	5	2
402	5	2
403	5	2
404	5	2
405	5	2
406	5	2
407	5	2
408	5	2
409	5	2
410	5	2
411	5	2
412	5	2
413	5	2
414	5	2
415	5	2
416	5	2
417	5	2
418	5	2
419	5	2
420	5	2
421	5	2
422	5	2
423	5	2
424	5	2
425	5	2
426	5	2
427	5	2
428	5	2
429	5	2
430	5	2
431	5	2
432	5	2
433	5	2
434	5	2
435	5	2
436	5	2
437	5	2
438	5	2
439	5	3
440	5	3
441	5	3
442	5	3
443	5	3
444	5	3
445	5	3
446	5	3
447	5	3
448	5	3
449	5	3
450	5	3
451	5	3
452	5	3
453	5	3
454	5	3
455	5	3
456	5	3
457	5	3
458	5	3
459	5	3
460	5	3
461	5	3
462	5	3
463	5	3
464	5	3
465	5	3
466	5	3
467	5	3
468	5	3
469	5	3
470	5	3
471	5	3
472	5	3
473	5	3
474	5	3
475	5	3
476	5	3
477	5	3
478	5	3
479	5	3
480	5	3
481	5	3
482	5	3
483	5	3
484	5	3
485	5	3
486	5	3
487	5	3
488	5	3
489	5	3
490	5	3
491	5	3
492	5	3
493	5	3
494	5	3
495	5	3
496	5	3
497	5	3
498	5	3
499	5	3
500	5	3
501	5	3
502	5	3
503	5	3
504	5	3
505	5	3
506	5	3
507	5	3
508	5	3
509	5	3
510	5	3
511	5	3
512	5	3
513	5	3
514	5	3
515	5	3
516	5	3
517	5	3
518	5	3
519	5	3
520	5	3
521	5	3
522	5	3
523	5	3
524	5	3
525	5	3
526	5	3
527	5	3
528	5	3
529	5	3
530	5	4
531	5	4
532	5	4
533	5	4
534	5	4
535	5	4
536	5	4
537	5	4
538	5	4
539	5	4
540	5	4
541	5	4
542	5	4
543	5	4
544	5	4
545	5	4
546	5	4
547	5	4
548	5	4
549	5	4
550	5	4
551	5	4
552	5	4
553	5	4
554	5	4
555	5	4
556	5	4
557	5	4
558	5	4
559	5	4
560	5	4
561	5	4
562	5	4
563	5	4
564	5	4
565	5	4
566	5	4
567	5	4
568	5	4
569	5	4
570	5	4
571	5	4
572	5	4
573	5	4
574	5	4
575	5	4
576	5	4
577	5	4
578	5	4
579	5	4
580	5	4
581	5	4
582	5	4
583	5	4
584	5	4
585	5	4
586	5	4
587	5	4
588	5	5
589	5	5
590	5	5
591	5	5
592	5	5
593	5	5
594	5	5
595	5	5
596	5	5
597	5	5
598	5	5
599	5	5
600	5	5
601	5	5
602	5	5
603	5	5
604	5	5
605	5	5
606	5	5
607	5	5
608	5	5
609	5	5
610	5	5
611	5	6
612	5	6
613	5	6
614	5	6
615	5	6
616	5	6
617	5	6
618	5	7
619	7	1
620	7	1
621	7	1
622	7	1
623	7	1
624	7	1
625	7	1
626	7	1
627	7	1
628	7	1
629	7	1
630	7	1
631	7	2
632	7	2
633	7	2
634	7	2
635	7	2
636	7	2
637	7	2
638	7	2
639	7	2
640	7	2
641	7	2
642	7	2
643	7	2
644	7	2
645	7	2
646	7	2
647	7	2
648	7	2
649	7	2
650	7	2
651	7	2
652	7	2
653	7	2
654	7	2
655	7	2
656	7	2
657	7	2
658	7	2
659	7	2
660	7	2
661	7	2
662	7	2
663	7	2
664	7	2
665	7	2
666	7	2
667	7	3
668	7	3
669	7	3
670	7	3
671	7	3
672	7	3
673	7	3
674	7	3
675	7	3
676	7	3
677	7	3
678	7	3
679	7	3
680	7	3
681	7	3
682	7	3
683	7	3
684	7	3
685	7	3
686	7	3
687	7	3
688	7	3
689	7	3
690	7	3
691	7	3
692	7	3
693	7	3
694	7	3
695	7	3
696	7	3
697	7	3
698	7	3
699	7	3
700	7	3
701	7	3
702	7	3
703	7	3
704	7	4
705	7	4
706	7	4
707	7	4
708	7	4
709	7	4
710	7	4
711	7	4
712	7	4
713	7	4
714	7	4
715	7	4
716	7	4
717	7	4
718	7	4
719	7	4
720	7	4
721	7	5
722	7	5
723	7	5
724	9	1
725	9	2
726	9	2
727	9	2
728	9	2
729	9	2
730	9	3
731	9	3
732	9	3
733	9	3
734	9	4
