index	fermion	trace
167	3	2
168	3	2
169	3	2
170	3	2
171	3	2
172	3	2
173	3	2
174	3	2
175	3	2
176	3	2
177	3	2
178	3	2
179	3	2
180	3	2
181	3	2
182	3	2
183	3	2
184	3	2
185	3	2
186	3	2
187	3	2
188	3	2
189	3	2
190	3	2
191	3	2
192	3	2
193	3	2
194	3	2
195	3	2
196	3	2
197	3	2
198	3	2
199	3	2
200	3	2
201	3	2
202	3	2
203	3	2
204	3	2
205	3	2
206	3	2
207	3	2
208	3	2
209	3	2
210	3	2
211	3	2
212	3	2
213	3	2
214	3	2
215	3	2
216	3	2
217	3	3
218	3	3
219	3	3
220	3	3
221	3	3
222	3	3
223	3	3
224	3	3
225	3	3
226	3	3
227	3	3
228	3	3
229	3	3
230	3	3
231	3	3
232	3	3
233	3	3
234	3	3
235	3	3
236	3	3
237	3	3
238	3	3
239	3	3
240	3	3
241	3	3
242	3	3
243	3	3
244	3	3
245	3	3
246	3	3
247	3	3
248	3	3
249	3	3
250	3	3
251	3	3
252	3	3
253	3	3
254	3	3
255	3	3
256	3	3
257	3	3
258	3	3
259	3	3
260	3	3
261	3	3
262	3	3
263	3	3
264	3	3
265	3	3
266	3	3
267	3	3
268	3	3
269	3	3
270	3	3
271	3	3
272	3	3
273	3	3
274	3	3
275	3	3
276	3	3
277	3	3
278	3	3
279	3	3
280	3	3
281	3	3
282	3	3
283	3	3
284	3	3
285	3	3
286	3	3
287	3	3
288	3	3
289	3	3
290	3	3
291	3	3
292	3	3
293	3	3
294	3	3
295	3	3
296	3	3
297	3	3
298	3	3
299	3	3
300	3	3
301	3	3
302	3	3
303	3	3
304	3	3
305	3	3
306	3	3
307	3	3
308	3	3
309	3	3
310	3	3
311	3	3
312	3	3
313	3	3
314	3	3
315	3	3
316	3	3
317	3	3
318	3	3
319	3	3
320	3	4
321	3	4
322	3	4
323	3	4
324	3	4
325	3	4
326	3	4
327	3	4
328	3	4
329	3	4
330	3	4
331	3	4
332	3	4
333	3	4
334	3	4
335	3	4
336	3	4
337	3	4
338	3	4
339	3	4
340	3	4
341	3	4
342	3	4
343	3	4
344	3	4
345	3	4
346	3	4
347	3	4
348	3	4
349	3	4
350	3	4
351	3	4
352	3	4
353	3	4
354	3	4
355	3	4
356	3	4
357	3	4
358	3	4
359	3	4
360	3	4
361	3	4
362	3	4
363	3	4
364	3	4
365	3	4
366	3	4
367	3	4
368	3	4
369	3	4
370	3	4
371	3	4
372	3	4
373	3	4
374	3	4
375	3	4
376	3	4
377	3	4
378	3	4
379	3	4
380	3	4
381	3	4
382	3	4
383	3	4
384	3	4
385	3	4
386	3	4
387	3	4
388	3	4
389	3	4
390	3	4
391	3	4
392	3	4
393	3	4
394	3	4
395	3	4
396	3	4
397	3	4
398	3	4
399	3	4
400	3	4
401	3	4
402	3	4
403	3	4
404	3	4
405	3	4
406	3	4
407	3	4
408	3	4
409	3	4
410	3	4
411	3	4
412	3	4
413	3	4
414	3	4
415	3	4
416	3	5
417	3	5
418	3	5
419	3	5
420	3	5
421	3	5
422	3	5
423	3	5
424	3	5
425	3	5
426	3	5
427	3	5
428	3	5
429	3	5
430	3	5
431	3	5
432	3	5
433	3	5
434	3	5
435	3	5
436	3	5
437	3	5
438	3	5
439	3	5
440	3	5
441	3	5
442	3	5
443	3	5
444	3	5
445	3	5
446	3	5
447	3	5
448	3	5
449	3	5
450	3	5
451	3	5
452	3	5
453	3	5
454	3	5
455	3	5
456	3	5
457	3	5
458	3	5
459	3	5
460	3	5
461	3	5
462	3	5
463	3	5
464	3	5
465	3	5
466	3	5
467	3	5
468	3	5
469	3	5
470	3	5
471	3	5
472	3	5
473	3	5
474	3	5
475	3	5
476	3	5
477	3	5
478	3	5
479	3	6
480	3	6
481	3	6
482	3	6
483	3	6
484	3	6
485	3	6
486	3	6
487	3	6
488	3	6
489	3	6
490	3	6
491	3	6
492	3	6
493	3	6
494	3	6
495	3	6
496	3	6
497	3	6
498	3	6
499	3	6
500	3	6
501	3	6
502	3	6
503	3	6
504	3	6
505	3	6
506	3	6
507	3	6
508	3	6
509	3	6
510	3	6
511	3	6
512	3	7
513	3	7
514	3	7
515	3	7
516	3	7
517	3	7
518	3	7
519	3	7
520	3	7
521	3	7
522	3	7
523	3	7
524	3	7
525	3	7
526	3	7
527	3	8
528	3	8
529	3	8
530	3	8
531	3	8
532	3	8
533	3	9
534	3	9
535	5	1
536	5	1
537	5	1
538	5	1
539	5	1
540	5	1
541	5	1
542	5	1
543	5	1
544	5	1
545	5	1
546	5	1
547	5	1
548	5	1
549	5	1
550	5	1
551	5	1
552	5	1
553	5	1
554	5	1
555	5	1
556	5	1
557	5	1
558	5	1
559	5	1
560	5	1
561	5	1
562	5	1
563	5	1
564	5	1
565	5	1
566	5	1
567	5	1
568	5	1
569	5	1
570	5	1
571	5	1
572	5	1
573	5	1
574	5	1
575	5	1
576	5	1
577	5	2
578	5	2
579	5	2
580	5	2
581	5	2
582	5	2
583	5	2
584	5	2
585	5	2
586	5	2
587	5	2
588	5	2
589	5	2
590	5	2
591	5	2
592	5	2
593	5	2
594	5	2
595	5	2
596	5	2
597	5	2
598	5	2
599	5	2
600	5	2
601	5	2
602	5	2
603	5	2
604	5	2
605	5	2
606	5	2
607	5	2
608	5	2
609	5	2
610	5	2
611	5	2
612	5	2
613	5	2
614	5	2
615	5	2
616	5	2
617	5	2
618	5	2
619	5	2
620	5	2
621	5	2
622	5	2
623	5	2
624	5	2
625	5	2
626	5	2
627	5	2
628	5	2
629	5	2
630	5	2
631	5	2
632	5	2
633	5	2
634	5	2
635	5	2
636	5	2
637	5	2
638	5	2
639	5	2
640	5	2
641	5	2
642	5	2
643	5	2
644	5	2
645	5	2
646	5	2
647	5	2
648	5	2
649	5	2
650	5	2
651	5	2
652	5	2
653	5	2
654	5	2
655	5	2
656	5	2
657	5	2
658	5	2
659	5	2
660	5	2
661	5	2
662	5	2
663	5	2
664	5	2
665	5	2
666	5	2
667	5	2
668	5	2
669	5	2
670	5	2
671	5	2
672	5	2
673	5	2
674	5	2
675	5	2
676	5	2
677	5	2
678	5	2
679	5	2
680	5	2
681	5	2
682	5	2
683	5	2
684	5	2
685	5	2
686	5	2
687	5	2
688	5	2
689	5	2
690	5	2
691	5	2
692	5	2
693	5	2
694	5	2
695	5	2
696	5	2
697	5	2
698	5	2
699	5	2
700	5	2
701	5	2
702	5	2
703	5	2
704	5	2
705	5	2
706	5	2
707	5	2
708	5	2
709	5	2
710	5	2
711	5	2
712	5	2
713	5	3
714	5	3
715	5	3
716	5	3
717	5	3
718	5	3
719	5	3
720	5	3
721	5	3
722	5	3
723	5	3
724	5	3
725	5	3
726	5	3
727	5	3
728	5	3
729	5	3
730	5	3
731	5	3
732	5	3
733	5	3
734	5	3
735	5	3
736	5	3
737	5	3
738	5	3
739	5	3
740	5	3
741	5	3
742	5	3
743	5	3
744	5	3
745	5	3
746	5	3
747	5	3
748	5	3
749	5	3
750	5	3
751	5	3
752	5	3
753	5	3
754	5	3
755	5	3
756	5	3
757	5	3
758	5	3
759	5	3
760	5	3
761	5	3
762	5	3
763	5	3
764	5	3
765	5	3
766	5	3
767	5	3
768	5	3
769	5	3
770	5	3
771	5	3
772	5	3
773	5	3
774	5	3
775	5	3
776	5	3
777	5	3
778	5	3
779	5	3
780	5	3
781	5	3
782	5	3
783	5	3
784	5	3
785	5	3
786	5	3
787	5	3
788	5	3
789	5	3
790	5	3
791	5	3
792	5	3
793	5	3
794	5	3
795	5	3
796	5	3
797	5	3
798	5	3
799	5	3
800	5	3
801	5	3
802	5	3
803	5	3
804	5	3
805	5	3
806	5	3
807	5	3
808	5	3
809	5	3
810	5	3
811	5	3
812	5	3
813	5	3
814	5	3
815	5	3
816	5	3
817	5	3
818	5	3
819	5	3
820	5	3
821	5	3
822	5	3
823	5	3
824	5	3
825	5	3
826	5	3
827	5	3
828	5	3
829	5	3
830	5	3
831	5	3
832	5	3
833	5	3
834	5	3
835	5	3
836	5	3
837	5	3
838	5	3
839	5	3
840	5	3
841	5	3
842	5	3
843	5	3
844	5	3
845	5	3
846	5	3
847	5	3
848	5	3
849	5	3
850	5	3
851	5	3
852	5	3
853	5	3
854	5	3
855	5	3
856	5	3
857	5	3
858	5	3
859	5	3
860	5	3
861	5	3
862	5	3
863	5	3
864	5	3
865	5	3
866	5	3
867	5	3
868	5	3
869	5	3
870	5	3
871	5	3
872	5	3
873	5	3
874	5	3
875	5	3
876	5	3
877	5	3
878	5	3
879	5	3
880	5	3
881	5	3
882	5	3
883	5	3
884	5	3
885	5	3
886	5	3
887	5	3
888	5	3
889	5	3
890	5	3
891	5	3
892	5	4
893	5	4
894	5	4
895	5	4
896	5	4
897	5	4
898	5	4
899	5	4
900	5	4
901	5	4
902	5	4
903	5	4
904	5	4
905	5	4
906	5	4
907	5	4
908	5	4
909	5	4
910	5	4
911	5	4
912	5	4
913	5	4
914	5	4
915	5	4
916	5	4
917	5	4
918	5	4
919	5	4
920	5	4
921	5	4
922	5	4
923	5	4
924	5	4
925	5	4
926	5	4
927	5	4
928	5	4
929	5	4
930	5	4
931	5	4
932	5	4
933	5	4
934	5	4
935	5	4
936	5	4
937	5	4
938	5	4
939	5	4
940	5	4
941	5	4
942	5	4
943	5	4
944	5	4
945	5	4
946	5	4
947	5	4
948	5	4
949	5	4
950	5	4
951	5	4
952	5	4
953	5	4
954	5	4
955	5	4
956	5	4
957	5	4
958	5	4
959	5	4
960	5	4
961	5	4
962	5	4
963	5	4
964	5	4
965	5	4
966	5	4
967	5	4
968	5	4
969	5	4
970	5	4
971	5	4
972	5	4
973	5	4
974	5	4
975	5	4
976	5	4
977	5	4
978	5	4
979	5	4
980	5	4
981	5	4
982	5	4
983	5	4
984	5	4
985	5	4
986	5	4
987	5	4
988	5	4
989	5	4
990	5	4
991	5	4
992	5	4
993	5	4
994	5	4
995	5	4
996	5	4
997	5	4
998	5	4
999	5	4
1000	5	4
1001	5	4
1002	5	4
1003	5	4
1004	5	4
1005	5	4
1006	5	4
1007	5	4
1008	5	4
1009	5	4
1010	5	4
1011	5	4
1012	5	4
1013	5	4
1014	5	4
1015	5	4
1016	5	4
1017	5	4
1018	5	4
1019	5	4
1020	5	4
1021	5	4
1022	5	4
1023	5	5
1024	5	5
1025	5	5
1026	5	5
1027	5	5
1028	5	5
1029	5	5
1030	5	5
1031	5	5
1032	5	5
1033	5	5
1034	5	5
1035	5	5
1036	5	5
1037	5	5
1038	5	5
1039	5	5
1040	5	5
1041	5	5
1042	5	5
1043	5	5
1044	5	5
1045	5	5
1046	5	5
1047	5	5
1048	5	5
1049	5	5
1050	5	5
1051	5	5
1052	5	5
1053	5	5
1054	5	5
1055	5	5
1056	5	5
1057	5	5
1058	5	5
1059	5	5
1060	5	5
1061	5	5
1062	5	5
1063	5	5
1064	5	5
1065	5	5
1066	5	5
1067	5	5
1068	5	5
1069	5	5
1070	5	5
1071	5	5
1072	5	5
1073	5	5
1074	5	5
1075	5	5
1076	5	5
1077	5	5
1078	5	5
1079	5	5
1080	5	5
1081	5	5
1082	5	5
1083	5	5
1084	5	5
1085	5	5
1086	5	6
1087	5	6
1088	5	6
1089	5	6
1090	5	6
1091	5	6
1092	5	6
1093	5	6
1094	5	6
1095	5	6
1096	5	6
1097	5	6
1098	5	6
1099	5	6
1100	5	6
1101	5	6
1102	5	6
1103	5	6
1104	5	6
1105	5	6
1106	5	6
1107	5	6
1108	5	6
1109	5	7
1110	5	7
1111	5	7
1112	5	7
1113	5	7
1114	5	7
1115	5	7
1116	5	8
1117	7	1
1118	7	1
1119	7	1
1120	7	1
1121	7	1
1122	7	1
1123	7	1
1124	7	1
1125	7	1
1126	7	1
1127	7	1
1128	7	1
1129	7	1
1130	7	1
1131	7	1
1132	7	1
1133	7	1
1134	7	1
1135	7	1
1136	7	1
1137	7	1
1138	7	1
1139	7	1
1140	7	1
1141	7	1
1142	7	1
1143	7	1
1144	7	1
1145	7	1
1146	7	1
1147	7	2
1148	7	2
1149	7	2
1150	7	2
1151	7	2
1152	7	2
1153	7	2
1154	7	2
1155	7	2
1156	7	2
1157	7	2
1158	7	2
1159	7	2
1160	7	2
1161	7	2
1162	7	2
1163	7	2
1164	7	2
1165	7	2
1166	7	2
1167	7	2
1168	7	2
1169	7	2
1170	7	2
1171	7	2
1172	7	2
1173	7	2
1174	7	2
1175	7	2
1176	7	2
1177	7	2
1178	7	2
1179	7	2
1180	7	2
1181	7	2
1182	7	2
1183	7	2
1184	7	2
1185	7	2
1186	7	2
1187	7	2
1188	7	2
1189	7	2
1190	7	2
1191	7	2
1192	7	2
1193	7	2
1194	7	2
1195	7	2
1196	7	2
1197	7	2
1198	7	2
1199	7	2
1200	7	2
1201	7	2
1202	7	2
1203	7	2
1204	7	2
1205	7	2
1206	7	2
1207	7	2
1208	7	2
1209	7	2
1210	7	2
1211	7	2
1212	7	2
1213	7	2
1214	7	2
1215	7	2
1216	7	2
1217	7	2
1218	7	2
1219	7	2
1220	7	2
1221	7	2
1222	7	2
1223	7	2
1224	7	2
1225	7	2
1226	7	2
1227	7	2
1228	7	2
1229	7	2
1230	7	2
1231	7	2
1232	7	2
1233	7	2
1234	7	2
1235	7	2
1236	7	2
1237	7	3
1238	7	3
1239	7	3
1240	7	3
1241	7	3
1242	7	3
1243	7	3
1244	7	3
1245	7	3
1246	7	3
1247	7	3
1248	7	3
1249	7	3
1250	7	3
1251	7	3
1252	7	3
1253	7	3
1254	7	3
1255	7	3
1256	7	3
1257	7	3
1258	7	3
1259	7	3
1260	7	3
1261	7	3
1262	7	3
1263	7	3
1264	7	3
1265	7	3
1266	7	3
1267	7	3
1268	7	3
1269	7	3
1270	7	3
1271	7	3
1272	7	3
1273	7	3
1274	7	3
1275	7	3
1276	7	3
1277	7	3
1278	7	3
1279	7	3
1280	7	3
1281	7	3
1282	7	3
1283	7	3
1284	7	3
1285	7	3
1286	7	3
1287	7	3
1288	7	3
1289	7	3
1290	7	3
1291	7	3
1292	7	3
1293	7	3
1294	7	3
1295	7	3
1296	7	3
1297	7	3
1298	7	3
1299	7	3
1300	7	3
1301	7	3
1302	7	3
1303	7	3
1304	7	3
1305	7	3
1306	7	3
1307	7	3
1308	7	3
1309	7	3
1310	7	3
1311	7	3
1312	7	3
1313	7	3
1314	7	3
1315	7	3
1316	7	3
1317	7	3
1318	7	3
1319	7	3
1320	7	3
1321	7	3
1322	7	3
1323	7	3
1324	7	3
1325	7	3
1326	7	3
1327	7	3
1328	7	3
1329	7	3
1330	7	3
1331	7	3
1332	7	3
1333	7	3
1334	7	3
1335	7	3
1336	7	3
1337	7	3
1338	7	3
1339	7	3
1340	7	3
1341	7	4
1342	7	4
1343	7	4
1344	7	4
1345	7	4
1346	7	4
1347	7	4
1348	7	4
1349	7	4
1350	7	4
1351	7	4
1352	7	4
1353	7	4
1354	7	4
1355	7	4
1356	7	4
1357	7	4
1358	7	4
1359	7	4
1360	7	4
1361	7	4
1362	7	4
1363	7	4
1364	7	4
1365	7	4
1366	7	4
1367	7	4
1368	7	4
1369	7	4
1370	7	4
1371	7	4
1372	7	4
1373	7	4
1374	7	4
1375	7	4
1376	7	4
1377	7	4
1378	7	4
1379	7	4
1380	7	4
1381	7	4
1382	7	4
1383	7	4
1384	7	4
1385	7	4
1386	7	4
1387	7	4
1388	7	4
1389	7	4
1390	7	4
1391	7	4
1392	7	4
1393	7	4
1394	7	4
1395	7	4
1396	7	4
1397	7	4
1398	7	4
1399	7	5
1400	7	5
1401	7	5
1402	7	5
1403	7	5
1404	7	5
1405	7	5
1406	7	5
1407	7	5
1408	7	5
1409	7	5
1410	7	5
1411	7	5
1412	7	5
1413	7	5
1414	7	5
1415	7	5
1416	7	5
1417	7	6
1418	7	6
1419	7	6
1420	9	1
1421	9	1
1422	9	1
1423	9	1
1424	9	1
1425	9	2
1426	9	2
1427	9	2
1428	9	2
1429	9	2
1430	9	2
1431	9	2
1432	9	2
1433	9	2
1434	9	2
1435	9	2
1436	9	2
1437	9	2
1438	9	2
1439	9	2
1440	9	2
1441	9	2
1442	9	2
1443	9	3
1444	9	3
1445	9	3
1446	9	3
1447	9	3
1448	9	3
1449	9	3
1450	9	3
1451	9	3
1452	9	3
1453	9	3
1454	9	3
1455	9	3
1456	9	3
1457	9	3
1458	9	3
1459	9	3
1460	9	3
1461	9	3
1462	9	3
1463	9	4
1464	9	4
1465	9	4
1466	9	4
1467	9	4
1468	9	4
1469	9	4
1470	9	4
1471	9	5
1472	11	1
1473	11	3
